order_no,booking_time,pickup_time,drop_off_time,driver_id,booking_pickup_latitude,booking_pickup_longitude,booking_destination_latitude,booking_destination_longitude,status,fare,surge_multiplier,customer_id,discount_amt,pickup_s2id_15,dropoff_s2id_15,pickup_s2id_14,dropoff_s2id_14,pickup_s2id_13,dropoff_s2id_13,trip_id,n_order,n_trip,n_cancel,time_period,weekend,wait_time_x,travel_time_x,wait_time_y,travel_time_y
RB-2976542559,2019-11-06 18:16:48,2019-11-06 18:25:27,2019-11-06 18:36:13,700281595.0,1.280346,103.82356,1.295976,103.830504,1,630,1.5,136109,0.0,3592211678516740096,3592211710728994816,3592211677442998272,3592211711802736640,3592211673148030976,3592211707507769344,321,1,1,0,pm_peak,0,0 days 00:08:39,0 days 00:10:46,0 days 00:08:39,0 days 00:10:46
RB-2977347523,2019-11-06 21:13:57,2019-11-06 21:18:16,2019-11-06 21:30:07,700536383.0,1.295237,103.829637,1.304164,103.840976,1,1020,1.7999999523162842,136109,0.0,3592211708581511168,3592211777300987904,3592211711802736640,3592211780522213376,3592211707507769344,3592211776227246080,322,1,1,0,pm_peak,0,0 days 00:04:19,0 days 00:11:51,0 days 00:04:19,0 days 00:11:51
RB-2995719425,2019-11-11 18:47:25,2019-11-11 18:54:13,2019-11-11 19:05:27,700283376.0,1.280346,103.82356,1.292931,103.830276,1,680,1.600000023841858,136109,0.0,3592211678516740096,3592211706434027520,3592211677442998272,3592211703212802048,3592211673148030976,3592211707507769344,323,1,1,0,pm_peak,0,0 days 00:06:48,0 days 00:11:14,0 days 00:06:48,0 days 00:11:14
RB-2996367459,2019-11-11 21:32:38,,2019-11-11 21:33:55,,1.292931,103.830276,1.304164,103.840976,2,940,1.899999976158142,136109,0.0,3592211706434027520,3592211777300987904,3592211703212802048,3592211780522213376,3592211707507769344,3592211776227246080,324,2,1,1,pm_peak,0,0 days 00:10:48,0 days 00:11:01,0 days 00:10:48,0 days 00:11:01
RB-2996374456,2019-11-11 21:35:07,2019-11-11 21:43:26,2019-11-11 21:54:27,700479137.0,1.292931,103.830276,1.304164,103.840976,1,790,1.600000023841858,136109,0.0,3592211706434027520,3592211777300987904,3592211703212802048,3592211780522213376,3592211707507769344,3592211776227246080,324,2,1,1,pm_peak,0,0 days 00:10:48,0 days 00:11:01,0 days 00:10:48,0 days 00:11:01
RB-2997486331,2019-11-12 09:24:10,2019-11-12 09:30:17,2019-11-12 09:48:42,700346938.0,1.304115,103.840969,1.280605,103.820732,1,870,1.2000000476837158,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,325,1,1,0,am_peak,0,0 days 00:06:07,0 days 00:18:25,0 days 00:06:07,0 days 00:18:25
RB-2999606708,2019-11-12 18:38:57,2019-11-12 18:46:19,2019-11-12 18:57:23,700159670.0,1.280346,103.82356,1.278315,103.848709,1,810,1.5,136109,0.0,3592211678516740096,3592211218955239424,3592211677442998272,3592211222176464896,3592211673148030976,3592211226471432192,326,1,1,0,pm_peak,0,0 days 00:07:22,0 days 00:11:04,0 days 00:07:22,0 days 00:11:04
RB-2999988819,2019-11-12 20:02:57,2019-11-12 20:04:36,2019-11-12 20:17:19,700295679.0,1.278124,103.848875,1.304115,103.840969,1,1140,1.7999999523162842,136109,0.0,3592211218955239424,3592211777300987904,3592211222176464896,3592211780522213376,3592211226471432192,3592211776227246080,327,1,1,0,pm_peak,0,0 days 00:01:39,0 days 00:12:43,0 days 00:01:39,0 days 00:12:43
RB-3001718383,2019-11-13 10:57:32,2019-11-13 11:01:23,2019-11-13 11:13:56,700193202.0,1.304153,103.840939,1.332608,103.868167,1,1020,1.399999976158142,136109,0.0,3592211777300987904,3592209500968321024,3592211780522213376,3592209504189546496,3592211776227246080,3592209508484513792,328,1,1,0,day_nonpeak,0,0 days 00:03:51,0 days 00:12:33,0 days 00:03:51,0 days 00:12:33
RB-3002003184,2019-11-13 12:29:11,2019-11-13 12:31:30,2019-11-13 12:48:27,700599353.0,1.332608,103.868167,1.280605,103.820732,1,1030,1.0,136109,0.0,3592209500968321024,3592214266234535936,3592209504189546496,3592214263013310464,3592209508484513792,3592214250128408576,329,1,1,0,day_nonpeak,0,0 days 00:02:19,0 days 00:16:57,0 days 00:02:19,0 days 00:16:57
RB-3002448538,2019-11-13 14:41:28,2019-11-13 14:48:26,2019-11-13 15:03:45,700308146.0,1.280408,103.8204,1.304153,103.840939,1,630,1.0,136109,0.0,3592214266234535936,3592211777300987904,3592214263013310464,3592211780522213376,3592214250128408576,3592211776227246080,330,1,1,0,day_nonpeak,0,0 days 00:06:58,0 days 00:15:19,0 days 00:06:58,0 days 00:15:19
RB-3002538540,2019-11-13 15:06:36,2019-11-13 15:12:02,2019-11-13 15:28:17,700482870.0,1.304181,103.840923,1.313775,103.828875,1,700,1.2000000476837158,136109,0.0,3592211777300987904,3592212176732946432,3592211780522213376,3592212175659204608,3592211776227246080,3592212188544106496,331,1,1,0,day_nonpeak,0,0 days 00:05:26,0 days 00:16:15,0 days 00:05:26,0 days 00:16:15
RB-3003449202,2019-11-13 18:25:12,2019-11-13 18:31:01,2019-11-13 18:55:22,700146983.0,1.280538,103.820511,1.304181,103.840923,1,1010,1.600000023841858,136109,0.0,3592214266234535936,3592211777300987904,3592214263013310464,3592211780522213376,3592214250128408576,3592211776227246080,332,1,1,0,pm_peak,0,0 days 00:05:49,0 days 00:24:21,0 days 00:05:49,0 days 00:24:21
RB-3005573701,2019-11-14 10:31:27,2019-11-14 10:39:29,2019-11-14 10:44:58,700186047.0,1.304173,103.840912,1.313775,103.828875,1,640,1.100000023841858,136109,0.0,3592211777300987904,3592212176732946432,3592211780522213376,3592212175659204608,3592211776227246080,3592212188544106496,333,1,1,0,day_nonpeak,0,0 days 00:08:02,0 days 00:05:29,0 days 00:08:02,0 days 00:05:29
RB-3007575598,2019-11-14 18:51:27,2019-11-14 18:59:31,2019-11-14 19:19:38,700238242.0,1.280538,103.820511,1.302037,103.836272,1,1200,1.399999976158142,136109,0.0,3592214266234535936,3592211764416086016,3592214263013310464,3592211763342344192,3592214250128408576,3592211776227246080,334,1,1,0,pm_peak,0,0 days 00:08:04,0 days 00:20:07,0 days 00:08:04,0 days 00:20:07
RB-3008380308,2019-11-14 22:38:44,2019-11-14 22:49:08,2019-11-14 22:56:18,700418536.0,1.302037,103.836272,1.304173,103.840912,1,880,1.7000000476837158,136109,0.0,3592211764416086016,3592211777300987904,3592211763342344192,3592211780522213376,3592211776227246080,3592211776227246080,335,1,1,0,pm_peak,0,0 days 00:10:24,0 days 00:07:10,0 days 00:10:24,0 days 00:07:10
RB-3009419042,2019-11-15 09:40:18,2019-11-15 09:48:57,2019-11-15 10:08:54,700669003.0,1.304197,103.840898,1.280538,103.820511,1,790,1.100000023841858,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,336,1,1,0,am_peak,0,0 days 00:08:39,0 days 00:19:57,0 days 00:08:39,0 days 00:19:57
RB-3011609851,2019-11-15 18:19:58,2019-11-15 18:32:16,2019-11-15 18:58:46,700294468.0,1.28055,103.82047,1.304197,103.840898,1,1200,1.600000023841858,136109,0.0,3592214266234535936,3592211777300987904,3592214263013310464,3592211780522213376,3592214250128408576,3592211776227246080,337,1,1,0,pm_peak,0,0 days 00:12:18,0 days 00:26:30,0 days 00:12:18,0 days 00:26:30
RB-3015439261,2019-11-16 19:01:35,2019-11-16 19:09:00,2019-11-16 19:30:48,700130573.0,1.304181,103.840902,1.317845,103.922706,1,2150,1.899999976158142,136109,0.0,3592211777300987904,3592221788869754880,3592211780522213376,3592221787796013056,3592211776227246080,3592221774911111168,338,1,1,0,pm_peak,1,0 days 00:07:25,0 days 00:21:48,0 days 00:07:25,0 days 00:21:48
RB-3017628213,2019-11-17 15:29:22,,2019-11-17 15:29:27,,1.361531,103.845153,1.304181,103.840902,2,840,1.0,136109,0.0,3592209075766558720,3592211777300987904,3592209074692816896,3592211780522213376,3592209061807915008,3592211776227246080,339,2,1,1,day_nonpeak,1,0 days 00:04:49,0 days 00:13:49,0 days 00:04:49,0 days 00:13:49
RB-3017631974,2019-11-17 15:30:46,2019-11-17 15:34:11,2019-11-17 15:48:00,700304165.0,1.361531,103.845153,1.304181,103.840902,1,840,1.0,136109,0.0,3592209075766558720,3592211777300987904,3592209074692816896,3592211780522213376,3592209061807915008,3592211776227246080,339,2,1,1,day_nonpeak,1,0 days 00:04:49,0 days 00:13:49,0 days 00:04:49,0 days 00:13:49
RB-3019779191,2019-11-18 09:24:54,2019-11-18 09:29:16,2019-11-18 09:51:12,700146134.0,1.30417,103.8409,1.28055,103.82047,1,840,1.2000000476837158,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,340,1,1,0,am_peak,0,0 days 00:04:22,0 days 00:21:56,0 days 00:04:22,0 days 00:21:56
RB-3022049042,2019-11-18 19:11:04,2019-11-18 19:20:13,2019-11-18 19:36:28,700242114.0,1.280584,103.820509,1.283743,103.84505,1,710,1.2000000476837158,136109,0.0,3592214266234535936,3592211195332919296,3592214263013310464,3592211196406661120,3592214250128408576,3592211192111693824,341,1,1,0,pm_peak,0,0 days 00:09:09,0 days 00:16:15,0 days 00:09:09,0 days 00:16:15
RB-3022622785,2019-11-18 21:59:32,,2019-11-18 22:05:06,700131580.0,1.282927,103.843933,1.30417,103.8409,3,1000,1.600000023841858,136109,0.0,3592211635567067136,3592211777300987904,3592211634493325312,3592211780522213376,3592211638788292608,3592211776227246080,342,1,0,1,pm_peak,0,,,,
RB-3022637259,2019-11-18 22:05:15,2019-11-18 22:09:58,2019-11-18 22:19:36,700243936.0,1.282927,103.843933,1.30417,103.8409,1,1060,1.7000000476837158,136109,0.0,3592211635567067136,3592211777300987904,3592211634493325312,3592211780522213376,3592211638788292608,3592211776227246080,343,1,1,0,pm_peak,0,0 days 00:04:43,0 days 00:09:38,0 days 00:04:43,0 days 00:09:38
RB-3023734378,2019-11-19 09:30:45,2019-11-19 09:39:58,2019-11-19 09:53:54,700473735.0,1.304175,103.840888,1.280584,103.820509,1,1100,1.2999999523162842,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,344,1,1,0,am_peak,0,0 days 00:09:13,0 days 00:13:56,0 days 00:09:13,0 days 00:13:56
RB-3026061092,2019-11-19 19:12:28,2019-11-19 19:17:44,2019-11-19 19:29:47,700214541.0,1.280585,103.820501,1.284406,103.833662,1,600,1.0,136109,0.0,3592214266234535936,3592211624829648896,3592214263013310464,3592211625903390720,3592214250128408576,3592211638788292608,345,1,1,0,pm_peak,0,0 days 00:05:16,0 days 00:12:03,0 days 00:05:16,0 days 00:12:03
RB-3026453531,2019-11-19 20:48:09,2019-11-19 20:55:25,2019-11-19 21:03:24,700280154.0,1.284406,103.833662,1.29003,103.839163,1,730,1.7999999523162842,136109,0.0,3592211624829648896,3592211820250660864,3592211625903390720,3592211823471886336,3592211638788292608,3592211810586984448,346,1,1,0,pm_peak,0,0 days 00:07:16,0 days 00:07:59,0 days 00:07:16,0 days 00:07:59
RB-3026587693,2019-11-19 21:31:10,2019-11-19 21:45:42,2019-11-19 21:55:02,700251723.0,1.29003,103.839163,1.304175,103.840888,1,1160,2.25,136109,0.0,3592211820250660864,3592211777300987904,3592211823471886336,3592211780522213376,3592211810586984448,3592211776227246080,347,1,1,0,pm_peak,0,0 days 00:14:32,0 days 00:09:20,0 days 00:14:32,0 days 00:09:20
RB-3027835788,2019-11-20 09:43:37,2019-11-20 09:50:23,2019-11-20 10:08:07,700475325.0,1.304172,103.84088,1.280585,103.820501,1,1100,1.0,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,348,1,1,0,am_peak,0,0 days 00:06:46,0 days 00:17:44,0 days 00:06:46,0 days 00:17:44
RB-3028167003,2019-11-20 11:18:21,2019-11-20 11:22:02,2019-11-20 11:33:09,700139554.0,1.280569,103.820529,1.28446,103.833632,1,600,1.0,136109,0.0,3592214266234535936,3592211624829648896,3592214263013310464,3592211625903390720,3592214250128408576,3592211638788292608,349,1,1,0,day_nonpeak,0,0 days 00:03:41,0 days 00:11:07,0 days 00:03:41,0 days 00:11:07
RB-3028408243,2019-11-20 12:34:47,2019-11-20 12:36:46,2019-11-20 12:50:27,700278033.0,1.28446,103.833632,1.280569,103.820529,1,600,1.0,136109,0.0,3592211624829648896,3592214266234535936,3592211625903390720,3592214263013310464,3592211638788292608,3592214250128408576,350,1,1,0,day_nonpeak,0,0 days 00:01:59,0 days 00:13:41,0 days 00:01:59,0 days 00:13:41
RB-3029673985,2019-11-20 17:38:37,2019-11-20 17:41:20,2019-11-20 18:03:39,700302803.0,1.280559,103.820523,1.304172,103.84088,1,630,1.0,136109,0.0,3592214266234535936,3592211777300987904,3592214263013310464,3592211780522213376,3592214250128408576,3592211776227246080,351,1,1,0,pm_peak,0,0 days 00:02:43,0 days 00:22:19,0 days 00:02:43,0 days 00:22:19
RB-3032143785,2019-11-21 09:50:58,2019-11-21 09:57:55,2019-11-21 10:13:34,700283300.0,1.304164,103.840886,1.280559,103.820523,1,1100,1.0,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,352,1,1,0,am_peak,0,0 days 00:06:57,0 days 00:15:39,0 days 00:06:57,0 days 00:15:39
RB-3032667892,2019-11-21 12:23:55,2019-11-21 12:31:33,2019-11-21 12:51:10,700480721.0,1.280547,103.820514,1.291135,103.850152,1,690,1.0,136109,0.0,3592214266234535936,3592211830988079104,3592214263013310464,3592211832061820928,3592214250128408576,3592211844946722816,353,1,1,0,day_nonpeak,0,0 days 00:07:38,0 days 00:19:37,0 days 00:07:38,0 days 00:19:37
RB-3032990794,2019-11-21 13:53:24,2019-11-21 13:57:10,2019-11-21 14:10:16,700384200.0,1.291135,103.850152,1.280547,103.820514,1,850,1.2000000476837158,136109,0.0,3592211830988079104,3592214266234535936,3592211832061820928,3592214263013310464,3592211844946722816,3592214250128408576,354,1,1,0,day_nonpeak,0,0 days 00:03:46,0 days 00:13:06,0 days 00:03:46,0 days 00:13:06
RB-3034137602,2019-11-21 18:05:39,2019-11-21 18:09:34,2019-11-21 18:26:18,700200414.0,1.282828,103.830441,1.304164,103.840886,1,1200,1.2000000476837158,136109,0.0,3592211665631838208,3592211777300987904,3592211668853063680,3592211780522213376,3592211673148030976,3592211776227246080,355,1,1,0,pm_peak,0,0 days 00:03:55,0 days 00:16:44,0 days 00:03:55,0 days 00:16:44
RB-3047299243,2019-11-25 09:42:53,,2019-11-25 09:42:55,700296559.0,1.304161,103.840887,1.280547,103.820514,3,1100,1.0,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,356,2,1,1,am_peak,0,0 days 00:06:28,0 days 00:16:25,0 days 00:06:28,0 days 00:16:25
RB-3047299896,2019-11-25 09:43:04,2019-11-25 09:49:21,2019-11-25 10:05:46,700173915.0,1.304161,103.840887,1.280547,103.820514,1,1100,1.0,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,356,2,1,1,am_peak,0,0 days 00:06:28,0 days 00:16:25,0 days 00:06:28,0 days 00:16:25
RB-3051164248,2019-11-26 09:44:48,2019-11-26 09:47:50,2019-11-26 10:06:55,700213342.0,1.304147,103.84089,1.280547,103.820514,1,1100,1.2,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,357,1,1,0,am_peak,0,0 days 00:03:02,0 days 00:19:05,0 days 00:03:02,0 days 00:19:05
RB-3054128633,2019-11-26 23:19:47,2019-11-26 23:27:48,2019-11-26 23:32:52,700659953.0,1.307655,103.837838,1.304147,103.84089,1,650,1.5,136109,0.0,3592211773006020608,3592211777300987904,3592211771932278784,3592211780522213376,3592211776227246080,3592211776227246080,358,1,1,0,pm_peak,0,0 days 00:08:01,0 days 00:05:04,0 days 00:08:01,0 days 00:05:04
RB-3055150303,2019-11-27 10:03:36,2019-11-27 10:05:58,2019-11-27 10:14:15,700146487.0,1.28446,103.833632,1.280547,103.820514,1,600,1.0,136109,0.0,3592211624829648896,3592214266234535936,3592211625903390720,3592214263013310464,3592211638788292608,3592214250128408576,359,1,1,0,day_nonpeak,0,0 days 00:02:22,0 days 00:08:17,0 days 00:02:22,0 days 00:08:17
RB-3059016293,2019-11-28 09:41:02,2019-11-28 09:52:41,2019-11-28 10:08:39,700398865.0,1.30414,103.840895,1.280547,103.820514,1,960,1.1,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,360,1,1,0,am_peak,0,0 days 00:11:39,0 days 00:15:58,0 days 00:11:39,0 days 00:15:58
RB-3060960472,2019-11-28 18:05:34,2019-11-28 18:15:30,2019-11-28 18:35:33,700289167.0,1.28054,103.820513,1.30414,103.840895,1,1220,1.4,136109,0.0,3592214266234535936,3592211777300987904,3592214263013310464,3592211780522213376,3592214250128408576,3592211776227246080,361,1,1,0,pm_peak,0,0 days 00:09:56,0 days 00:20:03,0 days 00:09:56,0 days 00:20:03
RB-3063236593,2019-11-29 10:31:28,2019-11-29 10:40:53,2019-11-29 10:55:20,700762458.0,1.304157,103.840886,1.28054,103.820513,1,960,1.1,136109,0.0,3592211777300987904,3592214266234535936,3592211780522213376,3592214263013310464,3592211776227246080,3592214250128408576,362,1,1,0,day_nonpeak,0,0 days 00:09:25,0 days 00:14:27,0 days 00:09:25,0 days 00:14:27
RB-3063637936,2019-11-29 12:15:11,2019-11-29 12:19:31,2019-11-29 12:28:14,700240853.0,1.280539,103.820512,1.28642,103.82706,1,600,1.0,136109,0.0,3592214266234535936,3592211684959191040,3592214263013310464,3592211686032932864,3592214250128408576,3592211673148030976,363,1,1,0,day_nonpeak,0,0 days 00:04:20,0 days 00:08:43,0 days 00:04:20,0 days 00:08:43
RB-3064004729,2019-11-29 13:35:04,,2019-11-29 13:37:07,700743291.0,1.28642,103.82706,1.280539,103.820512,3,920,1.6,136109,0.0,3592211684959191040,3592214266234535936,3592211686032932864,3592214263013310464,3592211673148030976,3592214250128408576,364,1,0,1,day_nonpeak,0,,,,
RB-3065185592,2019-11-29 17:50:27,,2019-11-29 17:54:02,,1.280543,103.820513,1.304157,103.840886,4,1660,1.9,136109,0.0,3592214266234535936,3592211777300987904,3592214263013310464,3592211780522213376,3592214250128408576,3592211776227246080,365,2,1,1,pm_peak,0,0 days 00:15:47,0 days 00:34:42,0 days 00:15:47,0 days 00:34:42
RB-3065209421,2019-11-29 17:54:49,2019-11-29 18:06:14,2019-11-29 18:40:56,700620066.0,1.280543,103.820513,1.304157,103.840886,1,2390,2.75,136109,0.0,3592214266234535936,3592211777300987904,3592214263013310464,3592211780522213376,3592214250128408576,3592211776227246080,365,2,1,1,pm_peak,0,0 days 00:15:47,0 days 00:34:42,0 days 00:15:47,0 days 00:34:42
RB-3068962852,2019-11-30 17:16:25,2019-11-30 17:23:28,2019-11-30 17:43:24,700284600.0,1.308583,103.863046,1.295976,103.830504,1,1390,1.6,136109,0.0,3592212009229221888,3592211710728994816,3592212012450447360,3592211711802736640,3592212016745414656,3592211707507769344,366,1,1,0,pm_peak,1,0 days 00:07:03,0 days 00:19:56,0 days 00:07:03,0 days 00:19:56
RB-3069532198,2019-11-30 19:30:04,2019-11-30 19:33:47,2019-11-30 19:42:52,700506980.0,1.295976,103.830504,1.304271,103.840841,1,1420,2.0,136109,0.0,3592211710728994816,3592211777300987904,3592211711802736640,3592211780522213376,3592211707507769344,3592211776227246080,367,1,1,0,pm_peak,1,0 days 00:03:43,0 days 00:09:05,0 days 00:03:43,0 days 00:09:05
RB-3036170199,2019-11-22 08:35:18,,2019-11-22 08:37:37,700136252.0,1.292031,103.834261,1.355648,103.987215,3,1740,1.100000023841858,140067,0.0,3592211813808209920,3592250232290672640,3592211814881951744,3592250229069447168,3592211810586984448,3592250224774479872,368,1,0,1,am_peak,0,,,,
RB-3068887338,2019-11-30 16:58:09,2019-11-30 17:05:49,2019-11-30 17:28:04,700739581.0,1.3116127062674154,103.8614312186837,1.304013,103.8748426,1,1260,1.5,140529,0.0,3592212004934254592,3592210355666812928,3592212003860512768,3592210354593071104,3592212016745414656,3592210367477972992,369,1,1,0,day_nonpeak,1,0 days 00:07:40,0 days 00:22:15,0 days 00:07:40,0 days 00:22:15
RB-3070460557,2019-11-30 23:45:34,,2019-11-30 23:45:53,,1.30189184,103.8766368,1.3116127,103.8614312,2,1480,1.9,140529,0.0,3592210379289133056,3592212004934254592,3592210380362874880,3592212003860512768,3592210367477972992,3592212016745414656,370,2,0,2,pm_peak,1,,,,
RB-3070462549,2019-11-30 23:46:36,,2019-11-30 23:47:25,,1.30189184,103.8766368,1.3116351,103.86137,2,1480,1.9,140529,0.0,3592210379289133056,3592212004934254592,3592210380362874880,3592212003860512768,3592210367477972992,3592212016745414656,370,2,0,2,pm_peak,1,,,,
RB-3070464644,2019-11-30 23:47:43,,2019-11-30 23:48:55,,1.302353448094023,103.87777995318174,1.3116351,103.86137,2,1450,1.9,140529,0.0,3592210381436616704,3592212004934254592,3592210380362874880,3592212003860512768,3592210367477972992,3592212016745414656,371,1,0,1,pm_peak,1,,,,
RB-3070473820,2019-11-30 23:52:47,,2019-11-30 23:53:01,,1.302353448094023,103.87777995318174,1.2804831,103.8505926,2,1840,2.0,140529,0.0,3592210381436616704,3592211199627886592,3592210380362874880,3592211196406661120,3592210367477972992,3592211192111693824,372,1,0,1,pm_peak,1,,,,
RB-3070478050,2019-11-30 23:55:14,,2019-11-30 23:58:37,,1.302353448094023,103.87777995318174,1.3116127,103.8614312,4,1520,2.0,140529,0.0,3592210381436616704,3592212004934254592,3592210380362874880,3592212003860512768,3592210367477972992,3592212016745414656,373,1,0,1,pm_peak,1,,,,
RB-2965743668,2019-11-04 05:59:02,,2019-11-04 06:00:41,,1.327366,103.847833,1.361117,103.990127,2,1770,1.0,140531,0.0,3592209361381883904,3592250215110803456,3592209358160658432,3592250211889577984,3592209371045560320,3592250224774479872,374,1,0,1,midnight,0,,,,
RB-3000686670,2019-11-13 05:37:30,2019-11-13 05:44:35,2019-11-13 06:07:41,700150194.0,1.327366,103.847833,1.361117,103.990127,1,1770,1.0,140531,1.7,3592209361381883904,3592250215110803456,3592209358160658432,3592250211889577984,3592209371045560320,3592250224774479872,375,1,1,0,midnight,0,0 days 00:07:05,0 days 00:23:06,0 days 00:07:05,0 days 00:23:06
RB-3064715446,2019-11-29 16:14:38,2019-11-29 16:21:05,2019-11-29 17:14:38,700691049.0,1.355303,103.987084,1.3066594,103.8276943,1,1990,1.2,140666,0.0,3592250232290672640,3592211745088733184,3592250229069447168,3592211746162475008,3592250224774479872,3592211741867507712,376,1,1,0,day_nonpeak,0,0 days 00:06:27,0 days 00:53:33,0 days 00:06:27,0 days 00:53:33
RB-2978735951,2019-11-07 10:24:42,2019-11-07 10:40:35,2019-11-07 10:46:32,700126769.0,1.330022,103.94018,1.324761,103.929381,1,600,1.2000000476837158,141019,1.2,3592250953845178368,3592221806049624064,3592250950623952896,3592221804975882240,3592250946328985600,3592221809270849536,377,1,1,0,day_nonpeak,0,0 days 00:15:53,0 days 00:05:57,0 days 00:15:53,0 days 00:05:57
RB-2979359152,2019-11-07 13:36:49,2019-11-07 13:38:59,2019-11-07 13:54:13,700250638.0,1.336393,103.934231,1.318217,103.870669,1,890,1.0,141019,1.7,3592251024712138752,3592210235407728640,3592251027933364224,3592210234333986816,3592251015048462336,3592210230039019520,378,1,1,0,day_nonpeak,0,0 days 00:02:10,0 days 00:15:14,0 days 00:02:10,0 days 00:15:14
RB-2979495696,2019-11-07 14:15:41,2019-11-07 14:20:37,2019-11-07 14:37:13,700702549.0,1.318217,103.870669,1.303043,103.852921,1,660,1.0,141019,0.0,3592210235407728640,3592211946952196096,3592210234333986816,3592211943730970624,3592210230039019520,3592211948025937920,379,1,1,0,day_nonpeak,0,0 days 00:04:56,0 days 00:16:36,0 days 00:04:56,0 days 00:16:36
RB-2979952253,2019-11-07 16:14:17,2019-11-07 16:24:16,2019-11-07 16:53:23,700181624.0,1.302648,103.833966,1.324761,103.929381,1,1460,1.2000000476837158,141019,0.0,3592211766563569664,3592221806049624064,3592211763342344192,3592221804975882240,3592211776227246080,3592221809270849536,380,1,1,0,day_nonpeak,0,0 days 00:09:59,0 days 00:29:07,0 days 00:09:59,0 days 00:29:07
RB-3032539284,2019-11-21 11:44:50,2019-11-21 11:48:04,2019-11-21 12:01:18,700531045.0,1.318297,103.881267,1.334495,103.900826,1,640,1.0,141019,0.0,3592210201047990272,3592209973414723584,3592210199974248448,3592209976635949056,3592210195679281152,3592209989520850944,381,1,1,0,day_nonpeak,0,0 days 00:03:14,0 days 00:13:14,0 days 00:03:14,0 days 00:13:14
RB-3032954282,2019-11-21 13:43:46,2019-11-21 13:48:31,2019-11-21 14:08:53,700231975.0,1.336393,103.934231,1.307249,103.833628,1,1300,1.0,141019,0.0,3592251024712138752,3592211770858536960,3592251027933364224,3592211771932278784,3592251015048462336,3592211776227246080,382,1,1,0,day_nonpeak,0,0 days 00:04:45,0 days 00:20:22,0 days 00:04:45,0 days 00:20:22
RB-3033706055,2019-11-21 16:46:44,2019-11-21 16:49:58,2019-11-21 17:04:56,700279893.0,1.307249,103.833628,1.280967,103.820588,1,820,1.2000000476837158,141019,0.0,3592211770858536960,3592214266234535936,3592211771932278784,3592214263013310464,3592211776227246080,3592214250128408576,383,1,1,0,day_nonpeak,0,0 days 00:03:14,0 days 00:14:58,0 days 00:03:14,0 days 00:14:58
RB-3063014001,2019-11-29 09:31:52,2019-11-29 09:40:56,2019-11-29 09:48:16,700148833.0,1.336393,103.934231,1.324761,103.929381,1,970,1.5,141019,0.0,3592251024712138752,3592221806049624064,3592251027933364224,3592221804975882240,3592251015048462336,3592221809270849536,384,1,1,0,am_peak,0,0 days 00:09:04,0 days 00:07:20,0 days 00:09:04,0 days 00:07:20
RB-3064364689,2019-11-29 14:50:42,2019-11-29 15:04:46,2019-11-29 15:27:30,700371647.0,1.318217,103.870669,1.336393,103.934231,1,1100,1.0,141019,0.0,3592210235407728640,3592251024712138752,3592210234333986816,3592251027933364224,3592210230039019520,3592251015048462336,385,1,1,0,day_nonpeak,0,0 days 00:14:04,0 days 00:22:44,0 days 00:14:04,0 days 00:22:44
RB-3064763363,2019-11-29 16:25:39,2019-11-29 16:35:56,2019-11-29 16:51:16,700746188.0,1.336163,103.934313,1.361117,103.990127,1,1180,1.1,141019,0.0,3592251024712138752,3592250215110803456,3592251027933364224,3592250211889577984,3592251015048462336,3592250224774479872,386,1,1,0,day_nonpeak,0,0 days 00:10:17,0 days 00:15:20,0 days 00:10:17,0 days 00:15:20
RB-2983773397,2019-11-08 13:59:15,2019-11-08 14:03:36,2019-11-08 14:19:19,700250441.0,1.307992,103.836067,1.293552,103.783828,1,970,1.0,141164,0.0,3592212159553077248,3592212599787225088,3592212158479335424,3592212596565999616,3592212154184368128,3592212600860966912,387,1,1,0,day_nonpeak,0,0 days 00:04:21,0 days 00:15:43,0 days 00:04:21,0 days 00:15:43
RB-2986362845,2019-11-08 22:52:30,2019-11-08 23:00:34,2019-11-08 23:14:00,700383752.0,1.29326,103.78373,1.307992,103.836067,1,1780,1.899999976158142,141164,0.0,3592212599787225088,3592212159553077248,3592212596565999616,3592212158479335424,3592212600860966912,3592212154184368128,388,1,1,0,pm_peak,0,0 days 00:08:04,0 days 00:13:26,0 days 00:08:04,0 days 00:13:26
